timestamp_of_message,year,month,day_of_month,hour,minute,second,millisecond,day_of_week,day_of_year,week_of_year,is_weekend,seconds_since_midnight,time_of_day_bucket,device_identifier,vendor,physical_site_id,geolocation_code,device_role,device_function,device_model_number,device_importance,version_number,module_name,severity,log_type,log_status,cid,oid,sequence_number,description,device_with_description,metadata,is_unhappy
Sep 25 2024 12:52:03,2024,9,25,12,52,3,0,2,269,39,0,46323,Afternoon,GPN-0004-CHB-CR--M14-01,GPN,0004,CHB,CR,,M14,01,01,OSPF,6,NBR_CHANGE,(l),0x8083053b,,,Neighbor changes event: neighbor status changed. ,GPN-0004-CHB-CR--M14-01 -> Neighbor changes event: neighbor status changed. ,"ProcessId=801, NbrIpAddr=10.0.0.46, Interface=GigabitEthernet0/5/1.801, NbrEvent=1-Way, NbrPreviousState=Full, NbrCurrentState=Init,CpuUsage=44, AreaId=0.0.0.0",
Sep 25 2024 12:52:03,2024,9,25,12,52,3,0,2,269,39,0,46323,Afternoon,GPN-0004-CHB-CR--M14-01,GPN,0004,CHB,CR,,M14,01,01,OSPF,6,NBR_CHANGE,(l),0x8083053b,,,Neighbor changes event: neighbor status changed. ,GPN-0004-CHB-CR--M14-01 -> Neighbor changes event: neighbor status changed. ,"ProcessId=805, NbrIpAddr=10.0.0.46, Interface=GigabitEthernet0/5/1.805, NbrEvent=1-Way, NbrPreviousState=Full, NbrCurrentState=Init,CpuUsage=44, AreaId=0.0.0.0",
Sep 24 2024 22:45:46,2024,9,24,22,45,46,0,1,268,39,0,81946,Night,GPN-0008-SBA-DS--S97-01,GPN,0008,SBA,DS,,S97,01,01,SECE,4,ARPMISS,(l),,,,Attack occurred.,GPN-0008-SBA-DS--S97-01 -> Attack occurred.,"AttackType=Arp Miss Attack, SourceInterface=XGigabitEthernet3/0/1, SourceIP=10.25.31.64, AttackPackets=32 packets per second",
Sep 24 2024 22:45:46,2024,9,24,22,45,46,0,1,268,39,0,81946,Night,,,,,,,,,,,,,,,,,,,,
Sep 25 2024 12:52:04,2024,9,25,12,52,4,0,2,269,39,0,46324,Afternoon,GPN-0631-MOH-EKA-LAB-AR12-01,GPN,0631,MOH,EKA,LAB,AR12,01,01,INFO,4,SUPPRESS_LOG,(l),,,,Last message repeated 13 times.,GPN-0631-MOH-EKA-LAB-AR12-01 -> Last message repeated 13 times.,"InfoID=3247640584, ModuleName=LLDP, InfoAlias=BAD_PACKET)",
Sep 25 2024 12:52:04,2024,9,25,12,52,4,0,2,269,39,0,46324,Afternoon,GPN-0192-LEM-TTC--AR12-01,GPN,0192,LEM,TTC,,AR12,01,01,DEFD,4,CPCAR_DROP_MPU,(l),,,,Some packets are dropped by cpcar on the MPU. ,GPN-0192-LEM-TTC--AR12-01 -> Some packets are dropped by cpcar on the MPU. ,"Packet-type=unknown-multicast, Drop-Count=820",
Sep 25 2024 12:52:04,2024,9,25,12,52,4,0,2,269,39,0,46324,Afternoon,GPN-0002-GST-DS--S97-01,GPN,0002,GST,DS,,S97,01,01,FTPS,5,REQUEST,(l),,,,The user had a request. ,GPN-0002-GST-DS--S97-01 -> The user had a request. ,"UserName="""", IpAddress=172.31.252.204, VpnInstanceName="""", Request=QUIT",
Sep 25 2024 12:52:04,2024,9,25,12,52,4,0,2,269,39,0,46324,Afternoon,GPN-0172-DIE-MOR-PAT-AR12-01,GPN,0172,DIE,MOR,PAT,AR12,01,01,FTPS,5,REQUEST,(l),,,,The user had a request. ,GPN-0172-DIE-MOR-PAT-AR12-01 -> The user had a request. ,"UserName="""", IpAddress=IP/IPV6: 172.31.252.204 , VpnInstanceName=""VPN: "", Request=QUIT",
Sep 25 2024 12:52:04,2024,9,25,12,52,4,0,2,269,39,0,46324,Afternoon,GPN-0007-SED-CR--M14-01,GPN,0007,SED,CR,,M14,01,01,OSPF,6,NBR_CHANGE,(l),0x808205ae,,,Neighbor changes event: neighbor status changed. ,GPN-0007-SED-CR--M14-01 -> Neighbor changes event: neighbor status changed. ,"ProcessId=2, NbrIpAddr=172.17.0.2, Interface=GigabitEthernet0/5/0.2, NbrEvent=HelloReceived, NbrPreviousState=Down, NbrCurrentState=Init,CpuUsage=44, AreaId=0.0.0.0",
Sep 25 2024 12:52:04,2024,9,25,12,52,4,0,2,269,39,0,46324,Afternoon,GPN-0007-SED-CR--M14-01,GPN,0007,SED,CR,,M14,01,01,OSPF,6,NBR_CHANGE,(l),0x808205ae,,,Neighbor changes event: neighbor status changed. ,GPN-0007-SED-CR--M14-01 -> Neighbor changes event: neighbor status changed. ,"ProcessId=2, NbrIpAddr=172.17.0.2, Interface=GigabitEthernet0/5/0.2, NbrEvent=2WayReceived, NbrPreviousState=Init, NbrCurrentState=2Way,CpuUsage=44, AreaId=0.0.0.0",
Sep 25 2024 12:52:04,2024,9,25,12,52,4,0,2,269,39,0,46324,Afternoon,GPN-0007-SED-CR--M14-01,GPN,0007,SED,CR,,M14,01,01,OSPF,6,NBR_CHANGE,(l),0x808205ae,,,Neighbor changes event: neighbor status changed. ,GPN-0007-SED-CR--M14-01 -> Neighbor changes event: neighbor status changed. ,"ProcessId=801, NbrIpAddr=10.0.0.42, Interface=GigabitEthernet0/5/0.801, NbrEvent=HelloReceived, NbrPreviousState=Down, NbrCurrentState=Init,CpuUsage=44, AreaId=0.0.0.0",
Sep 25 2024 12:52:04,2024,9,25,12,52,4,0,2,269,39,0,46324,Afternoon,GPN-0007-SED-CR--M14-01,GPN,0007,SED,CR,,M14,01,01,OSPF,6,NBR_CHANGE,(l),0x808205ae,,,Neighbor changes event: neighbor status changed. ,GPN-0007-SED-CR--M14-01 -> Neighbor changes event: neighbor status changed. ,"ProcessId=801, NbrIpAddr=10.0.0.42, Interface=GigabitEthernet0/5/0.801, NbrEvent=2WayReceived, NbrPreviousState=Init, NbrCurrentState=2Way,CpuUsage=44, AreaId=0.0.0.0",
Sep 25 2024 12:52:04,2024,9,25,12,52,4,0,2,269,39,0,46324,Afternoon,GPN-0007-SED-CR--M14-01,GPN,0007,SED,CR,,M14,01,01,OSPF,6,NBR_CHANGE,(l),0x808205ae,,,Neighbor changes event: neighbor status changed. ,GPN-0007-SED-CR--M14-01 -> Neighbor changes event: neighbor status changed. ,"ProcessId=805, NbrIpAddr=10.0.0.42, Interface=GigabitEthernet0/5/0.805, NbrEvent=HelloReceived, NbrPreviousState=Down, NbrCurrentState=Init,CpuUsage=44, AreaId=0.0.0.0",
Sep 25 2024 12:52:04,2024,9,25,12,52,4,0,2,269,39,0,46324,Afternoon,GPN-0007-SED-CR--M14-01,GPN,0007,SED,CR,,M14,01,01,OSPF,6,NBR_CHANGE,(l),0x808205ae,,,Neighbor changes event: neighbor status changed. ,GPN-0007-SED-CR--M14-01 -> Neighbor changes event: neighbor status changed. ,"ProcessId=12, NbrIpAddr=172.17.12.1, Interface=GigabitEthernet0/5/0.12, NbrEvent=HelloReceived, NbrPreviousState=Down, NbrCurrentState=Init,CpuUsage=44, AreaId=0.0.0.0",
Sep 25 2024 12:52:04,2024,9,25,12,52,4,0,2,269,39,0,46324,Afternoon,GPN-0007-SED-CR--M14-01,GPN,0007,SED,CR,,M14,01,01,OSPF,6,NBR_CHANGE,(l),0x808205ae,,,Neighbor changes event: neighbor status changed. ,GPN-0007-SED-CR--M14-01 -> Neighbor changes event: neighbor status changed. ,"ProcessId=12, NbrIpAddr=172.17.12.1, Interface=GigabitEthernet0/5/0.12, NbrEvent=2WayReceived, NbrPreviousState=Init, NbrCurrentState=2Way,CpuUsage=44, AreaId=0.0.0.0",
Sep 25 2024 12:52:04,2024,9,25,12,52,4,0,2,269,39,0,46324,Afternoon,GPN-0007-SED-CR--M14-01,GPN,0007,SED,CR,,M14,01,01,OSPF,6,NBR_CHANGE,(l),0x808205ae,,,Neighbor changes event: neighbor status changed. ,GPN-0007-SED-CR--M14-01 -> Neighbor changes event: neighbor status changed. ,"ProcessId=12, NbrIpAddr=172.17.12.1, Interface=GigabitEthernet0/5/0.12, NbrEvent=AdjOK?, NbrPreviousState=2Way, NbrCurrentState=ExStart,CpuUsage=44, AreaId=0.0.0.0",
Sep 25 2024 12:52:04,2024,9,25,12,52,4,0,2,269,39,0,46324,Afternoon,,,,,,,,,,,,,,,,,,,,
Sep 25 2024 12:52:04,2024,9,25,12,52,4,0,2,269,39,0,46324,Afternoon,GBN-0107-HEL-JOS-HOS-AR22-01,GBN,0107,HEL,JOS,HOS,AR22,01,01,DEFD,4,CPCAR_DROP_MPU,(l),,,,Some packets are dropped by cpcar on the MPU. ,GBN-0107-HEL-JOS-HOS-AR22-01 -> Some packets are dropped by cpcar on the MPU. ,"Packet-type=arp-request, Drop-Count=2522",
Sep 25 2024 12:52:04,2024,9,25,12,52,4,0,2,269,39,0,46324,Afternoon,GBN-0107-HEL-JOS-HOS-AR22-01,GBN,0107,HEL,JOS,HOS,AR22,01,01,DEFD,4,CPCAR_DROP_MPU,(l),,,,Some packets are dropped by cpcar on the MPU. ,GBN-0107-HEL-JOS-HOS-AR22-01 -> Some packets are dropped by cpcar on the MPU. ,"Packet-type=unknown-packet, Drop-Count=179704",
Sep 25 2024 12:52:04,2024,9,25,12,52,4,0,2,269,39,0,46324,Afternoon,GBN-0107-HEL-JOS-HOS-AR22-01,GBN,0107,HEL,JOS,HOS,AR22,01,01,DEFD,4,CPCAR_DROP_MPU,(l),,,,Some packets are dropped by cpcar on the MPU. ,GBN-0107-HEL-JOS-HOS-AR22-01 -> Some packets are dropped by cpcar on the MPU. ,"Packet-type=unknown-multicast, Drop-Count=315332",
Sep 25 2024 12:52:04,2024,9,25,12,52,4,0,2,269,39,0,46324,Afternoon,GPN-0007-SED-CR--M14-01,GPN,0007,SED,CR,,M14,01,01,OSPF,6,NBR_CHANGE,(l),0x808305aa,,,Neighbor changes event: neighbor status changed. ,GPN-0007-SED-CR--M14-01 -> Neighbor changes event: neighbor status changed. ,"ProcessId=12, NbrIpAddr=172.17.12.1, Interface=GigabitEthernet0/5/0.12, NbrEvent=NegotiationDone, NbrPreviousState=ExStart, NbrCurrentState=Exchange,CpuUsage=44, AreaId=0.0.0.0",
Sep 25 2024 12:52:04,2024,9,25,12,52,4,0,2,269,39,0,46324,Afternoon,GPN-0007-SED-CR--M14-01,GPN,0007,SED,CR,,M14,01,01,OSPF,6,NBR_CHANGE,(l),0x808305aa,,,Neighbor changes event: neighbor status changed. ,GPN-0007-SED-CR--M14-01 -> Neighbor changes event: neighbor status changed. ,"ProcessId=12, NbrIpAddr=172.17.12.1, Interface=GigabitEthernet0/5/0.12, NbrEvent=ExchangeDone, NbrPreviousState=Exchange, NbrCurrentState=Loading,CpuUsage=44, AreaId=0.0.0.0",
Sep 25 2024 12:52:04,2024,9,25,12,52,4,0,2,269,39,0,46324,Afternoon,GPN-0007-SED-CR--M14-01,GPN,0007,SED,CR,,M14,01,01,OSPF,6,NBR_CHANGE,(l),0x808305aa,,,Neighbor changes event: neighbor status changed. ,GPN-0007-SED-CR--M14-01 -> Neighbor changes event: neighbor status changed. ,"ProcessId=12, NbrIpAddr=172.17.12.1, Interface=GigabitEthernet0/5/0.12, NbrEvent=LoadingDone, NbrPreviousState=Loading, NbrCurrentState=Full,CpuUsage=44, AreaId=0.0.0.0",
Sep 25 2024 12:52:05,2024,9,25,12,52,5,0,2,269,39,0,46325,Afternoon,,,,,,,,,,,,,,,,,,,,
Sep 25 2024 12:52:05,2024,9,25,12,52,5,0,2,269,39,0,46325,Afternoon,,,,,,,,,,,,,,,,,,,,
Sep 25 2024 12:52:05,2024,9,25,12,52,5,0,2,269,39,0,46325,Afternoon,,,,,,,,,,,,,,,,,,,,
Sep 25 2024 12:52:05,2024,9,25,12,52,5,0,2,269,39,0,46325,Afternoon,,,,,,,,,,,,,,,,,,,,
Sep 25 2024 12:52:05,2024,9,25,12,52,5,0,2,269,39,0,46325,Afternoon,,,,,,,,,,,,,,,,,,,,
Sep 25 2024 12:52:05,2024,9,25,12,52,5,0,2,269,39,0,46325,Afternoon,,,,,,,,,,,,,,,,,,,,
Sep 25 2024 12:52:05,2024,9,25,12,52,5,0,2,269,39,0,46325,Afternoon,,,,,,,,,,,,,,,,,,,,
Sep 25 2024 12:52:05,2024,9,25,12,52,5,0,2,269,39,0,46325,Afternoon,,,,,,,,,,,,,,,,,,,,
Sep 25 2024 12:52:03,2024,9,25,12,52,3,0,2,269,39,0,46323,Afternoon,,,,,,,,,,,,,,,,,,,,
Sep 25 2024 12:52:03,2024,9,25,12,52,3,0,2,269,39,0,46323,Afternoon,,,,,,,,,,,,,,,,,,,,
Sep 25 2024 12:52:03,2024,9,25,12,52,3,0,2,269,39,0,46323,Afternoon,,,,,,,,,,,,,,,,,,,,
Sep 25 2024 12:52:03,2024,9,25,12,52,3,0,2,269,39,0,46323,Afternoon,,,,,,,,,,,,,,,,,,,,
Sep 25 2024 12:52:03,2024,9,25,12,52,3,0,2,269,39,0,46323,Afternoon,,,,,,,,,,,,,,,,,,,,
Sep 25 2024 12:52:03,2024,9,25,12,52,3,0,2,269,39,0,46323,Afternoon,,,,,,,,,,,,,,,,,,,,
Sep 25 2024 12:52:03,2024,9,25,12,52,3,0,2,269,39,0,46323,Afternoon,,,,,,,,,,,,,,,,,,,,
Sep 25 2024 12:52:03,2024,9,25,12,52,3,0,2,269,39,0,46323,Afternoon,,,,,,,,,,,,,,,,,,,,
Sep 25 2024 12:52:03,2024,9,25,12,52,3,0,2,269,39,0,46323,Afternoon,,,,,,,,,,,,,,,,,,,,
Sep 25 2024 12:52:03,2024,9,25,12,52,3,0,2,269,39,0,46323,Afternoon,,,,,,,,,,,,,,,,,,,,
Sep 25 2024 12:52:05,2024,9,25,12,52,5,0,2,269,39,0,46325,Afternoon,,,,,,,,,,,,,,,,,,,,
Sep 25 2024 12:52:05,2024,9,25,12,52,5,0,2,269,39,0,46325,Afternoon,,,,,,,,,,,,,,,,,,,,
Sep 25 2024 12:52:05,2024,9,25,12,52,5,0,2,269,39,0,46325,Afternoon,,,,,,,,,,,,,,,,,,,,
Sep 25 2024 12:52:05,2024,9,25,12,52,5,0,2,269,39,0,46325,Afternoon,,,,,,,,,,,,,,,,,,,,
Sep 25 2024 12:52:05,2024,9,25,12,52,5,0,2,269,39,0,46325,Afternoon,,,,,,,,,,,,,,,,,,,,
Sep 25 2024 12:52:05,2024,9,25,12,52,5,0,2,269,39,0,46325,Afternoon,,,,,,,,,,,,,,,,,,,,
Sep 25 2024 12:52:05,2024,9,25,12,52,5,0,2,269,39,0,46325,Afternoon,,,,,,,,,,,,,,,,,,,,
Sep 25 2024 12:52:05,2024,9,25,12,52,5,0,2,269,39,0,46325,Afternoon,,,,,,,,,,,,,,,,,,,,
Sep 25 2024 12:52:05,2024,9,25,12,52,5,0,2,269,39,0,46325,Afternoon,GPN-0007-SED-CR--M14-01,GPN,0007,SED,CR,,M14,01,01,OSPF,6,NBR_CHANGE,(l),0x808205ae,,,Neighbor changes event: neighbor status changed. ,GPN-0007-SED-CR--M14-01 -> Neighbor changes event: neighbor status changed. ,"ProcessId=801, NbrIpAddr=10.0.0.41, Interface=GigabitEthernet0/5/0.801, NbrEvent=HelloReceived, NbrPreviousState=Down, NbrCurrentState=Init,CpuUsage=44, AreaId=0.0.0.0",
Sep 25 2024 12:52:05,2024,9,25,12,52,5,0,2,269,39,0,46325,Afternoon,GPN-0007-SED-CR--M14-01,GPN,0007,SED,CR,,M14,01,01,OSPF,6,NBR_CHANGE,(l),0x808205ae,,,Neighbor changes event: neighbor status changed. ,GPN-0007-SED-CR--M14-01 -> Neighbor changes event: neighbor status changed. ,"ProcessId=801, NbrIpAddr=10.0.0.41, Interface=GigabitEthernet0/5/0.801, NbrEvent=2WayReceived, NbrPreviousState=Init, NbrCurrentState=2Way,CpuUsage=44, AreaId=0.0.0.0",
Sep 25 2024 12:52:05,2024,9,25,12,52,5,0,2,269,39,0,46325,Afternoon,GPN-0007-SED-CR--M14-01,GPN,0007,SED,CR,,M14,01,01,OSPF,6,NBR_CHANGE,(l),0x808205ae,,,Neighbor changes event: neighbor status changed. ,GPN-0007-SED-CR--M14-01 -> Neighbor changes event: neighbor status changed. ,"ProcessId=801, NbrIpAddr=10.0.0.41, Interface=GigabitEthernet0/5/0.801, NbrEvent=AdjOK?, NbrPreviousState=2Way, NbrCurrentState=ExStart,CpuUsage=44, AreaId=0.0.0.0",
Sep 25 2024 12:52:05,2024,9,25,12,52,5,0,2,269,39,0,46325,Afternoon,GPN-0007-SED-CR--M14-01,GPN,0007,SED,CR,,M14,01,01,OSPF,6,NBR_CHANGE,(l),0x808205ae,,,Neighbor changes event: neighbor status changed. ,GPN-0007-SED-CR--M14-01 -> Neighbor changes event: neighbor status changed. ,"ProcessId=801, NbrIpAddr=10.0.0.42, Interface=GigabitEthernet0/5/0.801, NbrEvent=AdjOK?, NbrPreviousState=2Way, NbrCurrentState=ExStart,CpuUsage=44, AreaId=0.0.0.0",
Sep 25 2024 12:52:05,2024,9,25,12,52,5,0,2,269,39,0,46325,Afternoon,,,,,,,,,,,,,,,,,,,,
Sep 25 2024 12:52:06,2024,9,25,12,52,6,0,2,269,39,0,46326,Afternoon,,,,,,,,,,,,,,,,,,,,
Sep 25 2024 12:52:06,2024,9,25,12,52,6,0,2,269,39,0,46326,Afternoon,,,,,,,,,,,,,,,,,,,,
Sep 25 2024 12:52:06,2024,9,25,12,52,6,0,2,269,39,0,46326,Afternoon,GPN-0007-SED-CR--M14-01,GPN,0007,SED,CR,,M14,01,01,OSPF,6,NBR_CHANGE,(l),0x808305aa,,,Neighbor changes event: neighbor status changed. ,GPN-0007-SED-CR--M14-01 -> Neighbor changes event: neighbor status changed. ,"ProcessId=801, NbrIpAddr=10.0.0.41, Interface=GigabitEthernet0/5/0.801, NbrEvent=NegotiationDone, NbrPreviousState=ExStart, NbrCurrentState=Exchange,CpuUsage=44, AreaId=0.0.0.0",
Sep 25 2024 12:52:06,2024,9,25,12,52,6,0,2,269,39,0,46326,Afternoon,GPN-0007-SED-CR--M14-01,GPN,0007,SED,CR,,M14,01,01,OSPF,6,NBR_CHANGE,(l),0x808305aa,,,Neighbor changes event: neighbor status changed. ,GPN-0007-SED-CR--M14-01 -> Neighbor changes event: neighbor status changed. ,"ProcessId=801, NbrIpAddr=10.0.0.42, Interface=GigabitEthernet0/5/0.801, NbrEvent=NegotiationDone, NbrPreviousState=ExStart, NbrCurrentState=Exchange,CpuUsage=44, AreaId=0.0.0.0",
Sep 25 2024 12:52:06,2024,9,25,12,52,6,0,2,269,39,0,46326,Afternoon,GPN-0007-SED-CR--M14-01,GPN,0007,SED,CR,,M14,01,01,OSPF,6,NBR_CHANGE,(l),0x808305aa,,,Neighbor changes event: neighbor status changed. ,GPN-0007-SED-CR--M14-01 -> Neighbor changes event: neighbor status changed. ,"ProcessId=801, NbrIpAddr=10.0.0.42, Interface=GigabitEthernet0/5/0.801, NbrEvent=ExchangeDone, NbrPreviousState=Exchange, NbrCurrentState=Loading,CpuUsage=44, AreaId=0.0.0.0",
Sep 25 2024 12:52:06,2024,9,25,12,52,6,0,2,269,39,0,46326,Afternoon,GPN-0007-SED-CR--M14-01,GPN,0007,SED,CR,,M14,01,01,OSPF,6,NBR_CHANGE,(l),0x808305aa,,,Neighbor changes event: neighbor status changed. ,GPN-0007-SED-CR--M14-01 -> Neighbor changes event: neighbor status changed. ,"ProcessId=801, NbrIpAddr=10.0.0.41, Interface=GigabitEthernet0/5/0.801, NbrEvent=ExchangeDone, NbrPreviousState=Exchange, NbrCurrentState=Loading,CpuUsage=44, AreaId=0.0.0.0",
Sep 25 2024 12:52:06,2024,9,25,12,52,6,0,2,269,39,0,46326,Afternoon,GPN-0007-SED-CR--M14-01,GPN,0007,SED,CR,,M14,01,01,OSPF,6,NBR_CHANGE,(l),0x808305aa,,,Neighbor changes event: neighbor status changed. ,GPN-0007-SED-CR--M14-01 -> Neighbor changes event: neighbor status changed. ,"ProcessId=801, NbrIpAddr=10.0.0.41, Interface=GigabitEthernet0/5/0.801, NbrEvent=LoadingDone, NbrPreviousState=Loading, NbrCurrentState=Full,CpuUsage=44, AreaId=0.0.0.0",
Sep 25 2024 12:52:06,2024,9,25,12,52,6,0,2,269,39,0,46326,Afternoon,GPN-0004-CHB-CR--M14-01,GPN,0004,CHB,CR,,M14,01,01,OSPF,6,NBR_CHANGE,(l),0x8082053f,,,Neighbor changes event: neighbor status changed. ,GPN-0004-CHB-CR--M14-01 -> Neighbor changes event: neighbor status changed. ,"ProcessId=801, NbrIpAddr=10.0.0.46, Interface=GigabitEthernet0/5/1.801, NbrEvent=2WayReceived, NbrPreviousState=Init, NbrCurrentState=ExStart,CpuUsage=44, AreaId=0.0.0.0",
Sep 25 2024 12:52:06,2024,9,25,12,52,6,0,2,269,39,0,46326,Afternoon,GPN-0004-CHB-CR--M14-01,GPN,0004,CHB,CR,,M14,01,01,OSPF,6,NBR_CHANGE,(l),0x8083053b,,,Neighbor changes event: neighbor status changed. ,GPN-0004-CHB-CR--M14-01 -> Neighbor changes event: neighbor status changed. ,"ProcessId=801, NbrIpAddr=10.0.0.46, Interface=GigabitEthernet0/5/1.801, NbrEvent=NegotiationDone, NbrPreviousState=ExStart, NbrCurrentState=Exchange,CpuUsage=44, AreaId=0.0.0.0",
Sep 25 2024 12:52:06,2024,9,25,12,52,6,0,2,269,39,0,46326,Afternoon,GPN-0004-CHB-CR--M14-01,GPN,0004,CHB,CR,,M14,01,01,OSPF,6,NBR_CHANGE,(l),0x8083053b,,,Neighbor changes event: neighbor status changed. ,GPN-0004-CHB-CR--M14-01 -> Neighbor changes event: neighbor status changed. ,"ProcessId=801, NbrIpAddr=10.0.0.46, Interface=GigabitEthernet0/5/1.801, NbrEvent=ExchangeDone, NbrPreviousState=Exchange, NbrCurrentState=Loading,CpuUsage=44, AreaId=0.0.0.0",
Sep 25 2024 12:52:06,2024,9,25,12,52,6,0,2,269,39,0,46326,Afternoon,GPN-0004-CHB-CR--M14-01,GPN,0004,CHB,CR,,M14,01,01,OSPF,6,NBR_CHANGE,(l),0x8083053b,,,Neighbor changes event: neighbor status changed. ,GPN-0004-CHB-CR--M14-01 -> Neighbor changes event: neighbor status changed. ,"ProcessId=801, NbrIpAddr=10.0.0.46, Interface=GigabitEthernet0/5/1.801, NbrEvent=LoadingDone, NbrPreviousState=Loading, NbrCurrentState=Full,CpuUsage=44, AreaId=0.0.0.0",
Sep 25 2024 12:52:06,2024,9,25,12,52,6,0,2,269,39,0,46326,Afternoon,GPN-0005-75FOX-CR--X8-01,GPN,0005,75FOX,CR,,X8,01,01,SNMP,4,SNMP_IPUNLOCK,(s),0x80d50412,,,The source IP was unlocked.,GPN-0005-75FOX-CR--X8-01 -> The source IP was unlocked.,"SourceIP=192.168.0.40, VPN=SKYWIRE.VPN)",
Sep 25 2024 12:52:05,2024,9,25,12,52,5,0,2,269,39,0,46325,Afternoon,,,,,,,,,,,,,,,,,,,,
Sep 25 2024 12:52:06,2024,9,25,12,52,6,0,2,269,39,0,46326,Afternoon,,,,,,,,,,,,,,,,,,,,
Sep 25 2024 12:52:06,2024,9,25,12,52,6,0,2,269,39,0,46326,Afternoon,GPN-0159-LEN-CLI--AR12-01,GPN,0159,LEN,CLI,,AR12,01,01,SHELL,5,CMDRECORD,(l),,,,Record command information. ,GPN-0159-LEN-CLI--AR12-01 -> Record command information. ,"Task=Co0, Ip=**, User=**, Command=""log on fail"", Result=Success)",
Sep 25 2024 12:52:07,2024,9,25,12,52,7,0,2,269,39,0,46327,Afternoon,GPN-0293-PHE-CLI--AR12-01,GPN,0293,PHE,CLI,,AR12,01,01,SNMP,5,SNMP_LOG_IP_UNLOCK,(l),,,,The IP address of request message was unlocked because timeout. ,GPN-0293-PHE-CLI--AR12-01 -> The IP address of request message was unlocked because timeout. ,"SourceIPType=1, SourceIP=172.31.252.204",
Sep 25 2024 12:52:07,2024,9,25,12,52,7,0,2,269,39,0,46327,Afternoon,GPN-0019-11-DIA-AGR-AR22-01,GPN,0019,11,DIA,AGR,AR22,01,01,SNMP,5,SNMP_LOG_IP_UNLOCK,(l),,,,The IP address of request message was unlocked because timeout. ,GPN-0019-11-DIA-AGR-AR22-01 -> The IP address of request message was unlocked because timeout. ,"SourceIPType=1, SourceIP=172.31.252.204",
Sep 25 2024 12:52:07,2024,9,25,12,52,7,0,2,269,39,0,46327,Afternoon,GPN-0007-SED-CR--M14-01,GPN,0007,SED,CR,,M14,01,01,OSPF,6,NBR_CHANGE,(l),0x808205ae,,,Neighbor changes event: neighbor status changed. ,GPN-0007-SED-CR--M14-01 -> Neighbor changes event: neighbor status changed. ,"ProcessId=12, NbrIpAddr=172.17.12.2, Interface=GigabitEthernet0/5/0.12, NbrEvent=HelloReceived, NbrPreviousState=Down, NbrCurrentState=Init,CpuUsage=44, AreaId=0.0.0.0",
Sep 25 2024 12:52:07,2024,9,25,12,52,7,0,2,269,39,0,46327,Afternoon,GPN-0007-SED-CR--M14-01,GPN,0007,SED,CR,,M14,01,01,OSPF,6,NBR_CHANGE,(l),0x808205ae,,,Neighbor changes event: neighbor status changed. ,GPN-0007-SED-CR--M14-01 -> Neighbor changes event: neighbor status changed. ,"ProcessId=12, NbrIpAddr=172.17.12.2, Interface=GigabitEthernet0/5/0.12, NbrEvent=2WayReceived, NbrPreviousState=Init, NbrCurrentState=2Way,CpuUsage=44, AreaId=0.0.0.0",
Sep 25 2024 12:52:07,2024,9,25,12,52,7,0,2,269,39,0,46327,Afternoon,GPN-0007-SED-CR--M14-01,GPN,0007,SED,CR,,M14,01,01,OSPF,6,NBR_CHANGE,(l),0x808205ae,,,Neighbor changes event: neighbor status changed. ,GPN-0007-SED-CR--M14-01 -> Neighbor changes event: neighbor status changed. ,"ProcessId=12, NbrIpAddr=172.17.12.2, Interface=GigabitEthernet0/5/0.12, NbrEvent=AdjOK?, NbrPreviousState=2Way, NbrCurrentState=ExStart,CpuUsage=44, AreaId=0.0.0.0",
Sep 25 2024 12:52:07,2024,9,25,12,52,7,0,2,269,39,0,46327,Afternoon,GPN-0007-SED-CR--M14-01,GPN,0007,SED,CR,,M14,01,01,OSPF,6,NBR_CHANGE,(l),0x808205ae,,,Neighbor changes event: neighbor status changed. ,GPN-0007-SED-CR--M14-01 -> Neighbor changes event: neighbor status changed. ,"ProcessId=3, NbrIpAddr=172.17.2.1, Interface=GigabitEthernet0/5/0.3, NbrEvent=HelloReceived, NbrPreviousState=Down, NbrCurrentState=Init,CpuUsage=44, AreaId=0.0.0.0",
Sep 25 2024 12:52:07,2024,9,25,12,52,7,0,2,269,39,0,46327,Afternoon,GPN-0007-SED-CR--M14-01,GPN,0007,SED,CR,,M14,01,01,OSPF,6,NBR_CHANGE,(l),0x808205ae,,,Neighbor changes event: neighbor status changed. ,GPN-0007-SED-CR--M14-01 -> Neighbor changes event: neighbor status changed. ,"ProcessId=3, NbrIpAddr=172.17.2.1, Interface=GigabitEthernet0/5/0.3, NbrEvent=2WayReceived, NbrPreviousState=Init, NbrCurrentState=2Way,CpuUsage=44, AreaId=0.0.0.0",
Sep 25 2024 12:52:07,2024,9,25,12,52,7,0,2,269,39,0,46327,Afternoon,GPN-0007-SED-CR--M14-01,GPN,0007,SED,CR,,M14,01,01,OSPF,6,NBR_CHANGE,(l),0x808205ae,,,Neighbor changes event: neighbor status changed. ,GPN-0007-SED-CR--M14-01 -> Neighbor changes event: neighbor status changed. ,"ProcessId=3, NbrIpAddr=172.17.2.1, Interface=GigabitEthernet0/5/0.3, NbrEvent=AdjOK?, NbrPreviousState=2Way, NbrCurrentState=ExStart,CpuUsage=44, AreaId=0.0.0.0",
Sep 25 2024 12:52:07,2024,9,25,12,52,7,0,2,269,39,0,46327,Afternoon,,,,,,,,,,,,,,,,,,,,
