timestamp,source,message
2024-06-11T12:05:07.001Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985870]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(51877)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:05:07.055Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985871]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(49782)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:05:07.109Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985872]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(63625)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:05:07.166Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985873]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(57196)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:05:07.215Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985874]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(61765)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:05:07.270Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985875]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(64526)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:05:07.334Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985876]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(57664)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:05:07.392Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985877]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(64188)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:05:07.433Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985878]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(56882)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:05:07.491Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985879]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(51842)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:05:07.545Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985880]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.254(40024)-> 8.8.4.4(53) (2) packets."
2024-06-11T12:05:07.599Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985881]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.243(51403)-> 8.8.8.8(53) (2) packets."
2024-06-11T12:05:07.654Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985882]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.254(33806)-> 8.8.4.4(53) (3) packets."
2024-06-11T12:05:07.707Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985883]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.238(53285)-> 8.8.4.4(53) (2) packets."
2024-06-11T12:05:07.759Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985884]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.238(39365)-> 8.8.4.4(53) (2) packets."
2024-06-11T12:05:07.814Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985885]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(53383)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:05:07.868Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985886]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(49607)-> 8.8.4.4(53) (6) packets."
2024-06-11T12:05:07.934Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985887]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(49607)-> 8.8.8.8(53) (4) packets."
2024-06-11T12:05:07.980Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985888]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(56486)-> 8.8.4.4(53) (2) packets."
2024-06-11T12:05:08.031Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985889]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(60798)-> 8.8.4.4(53) (2) packets."
2024-06-11T12:05:08.052Z,syslog,Jun 11 2024 12:03:46 GPN-0004_CHB-CR_M14-02 %%01INFO/3/SUPPRESS_LOGINFO(s):CID=0x8060041d;Log SNMP/SNMP_AUTHEN_FAILED is suppressed 2 in last 60 seconds.
2024-06-11T12:05:08.052Z,syslog,Jun 11 2024 12:03:46 GPN-0004_CHB-CR_M14-02 %%01INFO/4/SUPPRESS_LOGINFO(l):CID=0x8060041d;Log SNMP/AUTHENTICATIONFAILURE is suppressed 2 in last 60 seconds.
2024-06-11T12:05:08.095Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985890]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(63575)-> 8.8.4.4(53) (3) packets."
2024-06-11T12:05:08.149Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985891]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(55932)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:05:08.207Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985892]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(52870)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:05:08.242Z,syslog,"Jun 11 2024 12:03:46 GBN-0002_GST-CR_M14-01 %%01SSH/5/SSH_USER_LOGIN_FAIL(s):CID=0x80930446;The SSH user failed to login. (ServiceType=**, FailedReason=Client requested disconnection, UserName=registry, UserAddress=8.222.158.124, LocalAddress=66.8.6.65, VPNInstanceName=GPG.INT)"
2024-06-11T12:05:08.261Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985893]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(53001)-> 8.8.4.4(53) (4) packets."
2024-06-11T12:05:08.316Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985894]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(62423)-> 8.8.8.8(53) (2) packets."
2024-06-11T12:05:08.367Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985895]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(64258)-> 8.8.4.4(53) (3) packets."
2024-06-11T12:05:08.424Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985896]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.254(45538)-> 8.8.8.8(53) (2) packets."
2024-06-11T12:05:08.477Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985897]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(64258)-> 8.8.8.8(53) (2) packets."
2024-06-11T12:05:08.536Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985898]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(51936)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:05:08.585Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985899]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(62423)-> 8.8.4.4(53) (3) packets."
2024-06-11T12:05:08.644Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985900]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(54225)-> 8.8.4.4(53) (5) packets."
2024-06-11T12:05:08.707Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985901]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(59197)-> 8.8.8.8(53) (2) packets."
2024-06-11T12:05:08.751Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985902]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(54225)-> 8.8.8.8(53) (3) packets."
2024-06-11T12:05:08.802Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985903]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.254(43484)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:05:08.860Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985904]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(56452)-> 8.8.4.4(53) (2) packets."
2024-06-11T12:05:08.916Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985905]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(65443)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:05:08.967Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985906]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(65298)-> 8.8.4.4(53) (4) packets."
2024-06-11T12:05:09.019Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985907]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(65443)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:05:09.078Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985908]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(65298)-> 8.8.8.8(53) (3) packets."
2024-06-11T12:05:09.143Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985909]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(59356)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:05:09.193Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985910]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.254(38203)-> 8.8.4.4(53) (2) packets."
2024-06-11T12:05:09.250Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985911]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.254(38203)-> 8.8.8.8(53) (2) packets."
2024-06-11T12:05:09.302Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985912]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(56452)-> 8.8.8.8(53) (2) packets."
2024-06-11T12:05:09.357Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985913]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(51149)-> 8.8.4.4(53) (3) packets."
2024-06-11T12:05:09.412Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985914]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(59197)-> 8.8.4.4(53) (4) packets."
2024-06-11T12:05:09.469Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985915]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(52141)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:05:09.527Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985916]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(51953)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:05:09.577Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985917]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(60216)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:05:09.632Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985918]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(55947)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:05:09.687Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985919]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.249(50116)-> 8.8.8.8(53) (3) packets."
2024-06-11T12:05:09.741Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985920]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(51149)-> 8.8.8.8(53) (3) packets."
2024-06-11T12:05:09.798Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985921]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(51404)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:05:09.853Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985922]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(51324)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:05:09.937Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985923]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(55727)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:05:09.999Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985924]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.249(50116)-> 8.8.4.4(53) (4) packets."
2024-06-11T12:05:10.056Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985925]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(51638)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:05:10.107Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985926]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(55831)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:05:10.174Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985927]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(50153)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:05:10.218Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985928]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(60428)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:05:10.274Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985929]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(57394)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:05:10.334Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985930]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(61955)-> 8.8.8.8(53) (2) packets."
2024-06-11T12:05:10.391Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985931]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(57341)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:05:10.446Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985932]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(49254)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:05:10.498Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985933]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(57954)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:05:10.555Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985934]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(59016)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:05:10.607Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985935]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(62528)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:05:10.665Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985936]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(60373)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:05:10.716Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985937]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(57457)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:05:10.769Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985938]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(54666)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:05:10.823Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985939]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(56850)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:05:10.881Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985940]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(65081)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:05:10.936Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985941]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(59346)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:05:10.986Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985942]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(63146)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:05:11.041Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985943]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(49953)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:05:11.099Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985944]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(64017)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:05:11.152Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985945]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(53836)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:05:11.209Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985946]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(54752)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:05:11.260Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985947]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(49309)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:05:11.315Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985948]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(54638)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:05:11.381Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985949]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(52141)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:05:11.434Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985950]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(55177)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:05:11.489Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985951]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(50189)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:05:11.543Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985952]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(52708)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:05:11.598Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985953]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(61955)-> 8.8.4.4(53) (2) packets."
2024-06-11T12:05:11.655Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985954]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(56156)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:05:11.710Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985955]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(59735)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:05:11.764Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985956]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(55727)-> 8.8.4.4(53) (3) packets."
2024-06-11T12:05:11.819Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985957]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(60764)-> 8.8.4.4(53) (2) packets."
2024-06-11T12:05:11.875Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985958]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(60764)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:05:11.927Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985959]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(61708)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:05:11.991Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985960]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(50309)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:05:12.036Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985961]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(54367)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:05:12.088Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985962]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(58383)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:05:12.142Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985963]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(63890)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:05:12.200Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985964]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(56906)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:05:12.251Z,syslog,"Jun 11 2024 12:03:16 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6985965]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(55655)-> 8.8.4.4(53) (1) packets."
