message
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0004_CHB-CR_M14-01 %%01OSPF/6/ospfMaxAgeLsa(t):CID=0x8083053b-OID=1.3.6.1.2.1.14.16.2.13;An LSA is aged. (RouterId=172.17.0.2, LsdbAreaId=0.0.0.0, LsdbType=5, LsdbLsid=172.17.64.0, LsdbRouterId=172.17.0.2)""}"
"{""schema"":null,""payload"":""<187>Sep 25 2024 12:52:19 GPN-0004_CHB-CR_M14-01 %%01OSPF/3/NBR_DOWN_REASON(l):CID=0x8083053b;Neighbor state left full or changed to Down. (ProcessId=2, NeighborRouterId=172.17.64.1, NeighborIp=172.17.64.1, NeighborAreaId=0.0.0.0, NeighborInterface=GigabitEthernet0/5/0.2, NeighborDownImmediate reason=Neighbor Down Due to Kill Neighbor, NeighborDownPrimeReason=Link Fault or Interface Configuration Change, CpuUsage=44%, VpnName=GPG.VPN, IfMTU=1500, LocalIp=172.17.64.253)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0007_SED-CR_M14-01 %%01OSPF/6/ospfIfStateChange(t):CID=0x808205ae-OID=1.3.6.1.2.1.14.16.2.16;The status of the non-virtual interface changes. (RouterId=0.244.137.136, IfIpAddress=10.0.0.46, AddressLessIf=0, IfState=1, ProcessId=805, AreaId=0.0.0.0, IfnetIndex=144, LocalIfIpAddress=10.0.0.46, IfName=GigabitEthernet0/5/0.805, InstanceName=VOCONNECT.VPN, IfChgReason=2)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0004_CHB-CR_M14-01 %%01OSPF/6/NBR_CHANGE(l):CID=0x8083053b;Neighbor changes event: neighbor status changed. (ProcessId=2, NbrIpAddr=172.17.64.1, Interface=GigabitEthernet0/5/0.2, NbrEvent=KillNbr, NbrPreviousState=Full, NbrCurrentState=Down,CpuUsage=44, AreaId=0.0.0.0)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0007_SED-CR_M14-01 %%01OSPF/6/OSPF_ROUTER_LSA_AGED(l):CID=0x808305aa;An OSPF Router-LSA is aged. (RouterId=0.184.4.86, ProcessId=2, LsdbAreaId=0.0.0.0, LsdbLsid=0.184.4.86, LsdbRouterId=12059734, LsdbSeqNum=2147483938, NbrRouterId=-, IfName=0)""}"
"{""schema"":null,""payload"":""<187>Sep 25 2024 12:52:19 GPN-0007_SED-CR_M14-01 %%01DRIVER/3/HWPORTDOWNREASON(l):CID=0x80fc000f;The physical status of the Port0 on Card5 in slot 0 changed to Down. The possible cause is: LOS ""}"
"{""schema"":null,""payload"":""<188>Sep 25 2024 12:52:19 GPN-0007_SED-CR_M14-01 %%01LLDP/4/lldpRemTablesChange(t):CID=0x80a5059a-OID=1.0.8802.1.1.2.0.0.1;LLDP neighbor information was changed. (Added=0, Deleted=0, Dropped=0, Aged=1)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0004_CHB-CR_M14-01 %%01OSPF/6/NBR_CHANGE(l):CID=0x8083053b;Neighbor changes event: neighbor status changed. (ProcessId=2, NbrIpAddr=172.17.64.2, Interface=GigabitEthernet0/5/0.2, NbrEvent=KillNbr, NbrPreviousState=Full, NbrCurrentState=Down,CpuUsage=44, AreaId=0.0.0.0)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0004_CHB-CR_M14-01 %%01OSPF/6/NBR_CHANGE(l):CID=0x8083053b;Neighbor changes event: neighbor status changed. (ProcessId=3, NbrIpAddr=172.17.66.1, Interface=GigabitEthernet0/5/0.3, NbrEvent=KillNbr, NbrPreviousState=Full, NbrCurrentState=Down,CpuUsage=44, AreaId=0.0.0.0)""}"
"{""schema"":null,""payload"":""<188>Sep 25 2024 12:52:19 GPN-0007_SED-CR_M14-01 %%01LLDP/4/hwLldpInterfaceRemTablesChange(t):CID=0x80a5059a-OID=1.3.6.1.4.1.2011.5.25.134.2.8;Neighbor information of the interface was changed. (Interface=GigabitEthernet0/5/0, Action=deleted, Added=0, Deleted=1, RemoteInterfaceName=XGigabitEthernet3/0/0, RemoteDeviceManageAddress=172.31.62.34)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0004_CHB-CR_M14-01 %%01OSPF/6/NBR_CHANGE(l):CID=0x8083053b;Neighbor changes event: neighbor status changed. (ProcessId=6, NbrIpAddr=172.17.65.1, Interface=GigabitEthernet0/5/0.6, NbrEvent=KillNbr, NbrPreviousState=Full, NbrCurrentState=Down,CpuUsage=44, AreaId=0.0.0.0)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0004_CHB-CR_M14-01 %%01OSPF/6/NBR_CHANGE(l):CID=0x8083053b;Neighbor changes event: neighbor status changed. (ProcessId=6, NbrIpAddr=172.17.65.2, Interface=GigabitEthernet0/5/0.6, NbrEvent=KillNbr, NbrPreviousState=Full, NbrCurrentState=Down,CpuUsage=44, AreaId=0.0.0.0)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0004_CHB-CR_M14-01 %%01OSPF/6/NBR_CHANGE(l):CID=0x8083053b;Neighbor changes event: neighbor status changed. (ProcessId=7, NbrIpAddr=172.17.68.1, Interface=GigabitEthernet0/5/0.7, NbrEvent=KillNbr, NbrPreviousState=Full, NbrCurrentState=Down,CpuUsage=44, AreaId=0.0.0.0)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0004_CHB-CR_M14-01 %%01OSPF/6/NBR_CHANGE(l):CID=0x8083053b;Neighbor changes event: neighbor status changed. (ProcessId=7, NbrIpAddr=172.17.68.2, Interface=GigabitEthernet0/5/0.7, NbrEvent=KillNbr, NbrPreviousState=Full, NbrCurrentState=Down,CpuUsage=44, AreaId=0.0.0.0)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0004_CHB-CR_M14-01 %%01OSPF/6/NBR_CHANGE(l):CID=0x8083053b;Neighbor changes event: neighbor status changed. (ProcessId=11, NbrIpAddr=172.17.70.1, Interface=GigabitEthernet0/5/0.11, NbrEvent=KillNbr, NbrPreviousState=Full, NbrCurrentState=Down,CpuUsage=44, AreaId=0.0.0.0)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0004_CHB-CR_M14-01 %%01OSPF/6/NBR_CHANGE(l):CID=0x8083053b;Neighbor changes event: neighbor status changed. (ProcessId=11, NbrIpAddr=172.17.70.2, Interface=GigabitEthernet0/5/0.11, NbrEvent=KillNbr, NbrPreviousState=Full, NbrCurrentState=Down,CpuUsage=44, AreaId=0.0.0.0)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0004_CHB-CR_M14-01 %%01OSPF/6/NBR_CHANGE(l):CID=0x8083053b;Neighbor changes event: neighbor status changed. (ProcessId=12, NbrIpAddr=172.17.72.1, Interface=GigabitEthernet0/5/0.12, NbrEvent=KillNbr, NbrPreviousState=Full, NbrCurrentState=Down,CpuUsage=44, AreaId=0.0.0.0)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0004_CHB-CR_M14-01 %%01OSPF/6/NBR_CHANGE(l):CID=0x8083053b;Neighbor changes event: neighbor status changed. (ProcessId=12, NbrIpAddr=172.17.72.2, Interface=GigabitEthernet0/5/0.12, NbrEvent=KillNbr, NbrPreviousState=Full, NbrCurrentState=Down,CpuUsage=44, AreaId=0.0.0.0)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0004_CHB-CR_M14-01 %%01OSPF/6/NBR_CHANGE(l):CID=0x8083053b;Neighbor changes event: neighbor status changed. (ProcessId=124, NbrIpAddr=172.17.73.1, Interface=GigabitEthernet0/5/0.124, NbrEvent=KillNbr, NbrPreviousState=Full, NbrCurrentState=Down,CpuUsage=44, AreaId=0.0.0.0)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0004_CHB-CR_M14-01 %%01OSPF/6/NBR_CHANGE(l):CID=0x8083053b;Neighbor changes event: neighbor status changed. (ProcessId=124, NbrIpAddr=172.17.73.2, Interface=GigabitEthernet0/5/0.124, NbrEvent=KillNbr, NbrPreviousState=Full, NbrCurrentState=Down,CpuUsage=44, AreaId=0.0.0.0)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0004_CHB-CR_M14-01 %%01OSPF/6/NBR_CHANGE(l):CID=0x8083053b;Neighbor changes event: neighbor status changed. (ProcessId=125, NbrIpAddr=172.17.74.1, Interface=GigabitEthernet0/5/0.125, NbrEvent=KillNbr, NbrPreviousState=Full, NbrCurrentState=Down,CpuUsage=44, AreaId=0.0.0.0)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0004_CHB-CR_M14-01 %%01OSPF/6/NBR_CHANGE(l):CID=0x8083053b;Neighbor changes event: neighbor status changed. (ProcessId=125, NbrIpAddr=172.17.74.2, Interface=GigabitEthernet0/5/0.125, NbrEvent=KillNbr, NbrPreviousState=Full, NbrCurrentState=Down,CpuUsage=44, AreaId=0.0.0.0)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0004_CHB-CR_M14-01 %%01OSPF/6/NBR_CHANGE(l):CID=0x8083053b;Neighbor changes event: neighbor status changed. (ProcessId=801, NbrIpAddr=10.0.0.49, Interface=GigabitEthernet0/5/0.801, NbrEvent=KillNbr, NbrPreviousState=Full, NbrCurrentState=Down,CpuUsage=44, AreaId=0.0.0.0)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0004_CHB-CR_M14-01 %%01OSPF/6/NBR_CHANGE(l):CID=0x8083053b;Neighbor changes event: neighbor status changed. (ProcessId=801, NbrIpAddr=10.0.0.50, Interface=GigabitEthernet0/5/0.801, NbrEvent=KillNbr, NbrPreviousState=Full, NbrCurrentState=Down,CpuUsage=44, AreaId=0.0.0.0)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0004_CHB-CR_M14-01 %%01OSPF/6/NBR_CHANGE(l):CID=0x8083053b;Neighbor changes event: neighbor status changed. (ProcessId=805, NbrIpAddr=10.0.0.49, Interface=GigabitEthernet0/5/0.805, NbrEvent=KillNbr, NbrPreviousState=Full, NbrCurrentState=Down,CpuUsage=44, AreaId=0.0.0.0)""}"
